\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},O=\Pi_{Occ}=\frac{L}{K},\eta=\Pi_{Eff}=\frac{\chi}{\mu},S=\Pi_{Stall}=\ln\left(\frac{\lambda*W}{K}\right),\Pi_{Occ},\Pi_{Eff},\Pi_{Stall}
10140.119053398723,0.23038295185933272,1.028108023540221,7.0,0.2992840276379741,0.04186611588327382,0.20219312187227811,7.278344869677607,0.04186611588327382,0.20219312187227811,7.278344869677607
2150.5287737161925,0.018115148227540383,1.035859870383443,6.0,0.01844936113480073,0.0030701757060941034,0.01733687388952235,5.881709565708416,0.0030701757060941034,0.01733687388952235,5.881709565708416
7687.235311371841,0.6644692776004513,1.0786336311483882,1.5,0.33851706298661066,0.20349419453622025,0.47997172215291284,8.541851372567914,0.20349419453622025,0.47997172215291284,8.541851372567914
3007.914596295819,0.1042694002553901,1.0592914472426704,7.0,0.11640698683818325,0.016492812316598396,0.09388476072310498,6.063092145749655,0.016492812316598396,0.09388476072310498,6.063092145749655
7758.541332882837,0.07476571813803393,1.0688466032571524,11.0,0.0808073366966415,0.007319270189092961,0.06761182942899233,6.5586543515609845,0.007319270189092961,0.06761182942899233,6.5586543515609845
18017.004887320374,0.26456543994954984,1.0630182005885618,4.5,0.13463871073597836,0.0294808511421588,0.22224825708266413,8.29499391035076,0.0294808511421588,0.22224825708266413,8.29499391035076
7379.961909347953,0.045187205890330005,1.00840937357355,6.0,0.02260514221232011,0.0037604443601182516,0.04383541313930404,7.11476428783119,0.0037604443601182516,0.04383541313930404,7.11476428783119
9440.171479799032,0.048977643437814425,1.027823854960651,4.5,0.024503516536316612,0.005430454253453136,0.04655126639959032,7.648652027907921,0.005430454253453136,0.04655126639959032,7.648652027907921
24747.427887699247,0.08094393505037879,1.0355880591527618,3.5,0.04053836851335726,0.011515828588044352,0.07525800922712288,8.863713870513129,0.011515828588044352,0.07525800922712288,8.863713870513129
22152.758300313562,0.12269556948165156,1.0318577494951653,2.5,0.061579244012852474,0.024333228610065757,0.1123527144330315,9.089426564189843,0.024333228610065757,0.1123527144330315,9.089426564189843
15358.013027894587,0.23276310796268246,1.0501104750620027,9.0,0.30337374131409367,0.03315252492186735,0.20020717547249153,7.442168061420596,0.03315252492186735,0.20020717547249153,7.442168061420596
13410.857721246774,0.2645342918676185,1.0588316861657903,7.0,0.35949085274809234,0.050080603676841626,0.22301235685452558,7.557909787012879,0.050080603676841626,0.22301235685452558,7.557909787012879
7383.2642693866455,0.17449327049453428,1.0963410900699255,7.0,0.21137028722287704,0.029748837889989672,0.1476953079017343,6.961060984620788,0.029748837889989672,0.1476953079017343,6.961060984620788
1930.0961002065972,0.0647033064796019,1.0770329045003726,2.0,0.06836658049663392,0.03361202367320036,0.05834014621365654,6.87217789398874,0.03361202367320036,0.05834014621365654,6.87217789398874
15809.848013209521,0.10434210868082242,1.028589912651307,6.0,0.052313442056298766,0.008681116840117358,0.09662013398318035,7.876628847976034,0.008681116840117358,0.09662013398318035,7.876628847976034
3416.140004854203,0.07944741595034498,1.0097982720501064,10.0,0.08630404967501547,0.008593375920473026,0.07573484705993533,5.833681449029409,0.008593375920473026,0.07573484705993533,5.833681449029409
1898.0166265302475,0.044987119288513344,1.0652593325098358,4.0,0.047105374517570235,0.011707542121438524,0.041363745103690785,6.162270380145551,0.011707542121438524,0.041363745103690785,6.162270380145551
26374.291094007778,0.23087634656069575,1.0001437767995054,6.0,0.11699727567518288,0.019311865662841377,0.207699427769161,8.388385523464276,0.019311865662841377,0.207699427769161,8.388385523464276
10152.641605339388,0.6580633122107166,1.0963250759411358,5.5,0.3689636386255285,0.0649299738211407,0.4701565527149644,7.520741115596027,0.0649299738211407,0.4701565527149644,7.520741115596027
1592.4119680741344,0.379994217441298,1.0198917069343045,6.0,0.6048707729953932,0.09604790352764343,0.3166942987249405,5.581245641383862,0.09604790352764343,0.3166942987249405,5.581245641383862
2657.601996609195,0.1828720509522564,1.0296259008794686,4.0,0.22277573967683062,0.054198308917164095,0.16348712137941931,6.498885130526784,0.054198308917164095,0.16348712137941931,6.498885130526784
39733.93492184382,0.21277429930024555,1.0422525080847993,2.0,0.10754464103802784,0.05237641209679486,0.18577268863209748,9.89681370497148,0.05237641209679486,0.18577268863209748,9.89681370497148
20133.484272599493,0.10317023566317315,1.0972693751092486,5.0,0.0517227533392394,0.010291411953492577,0.08986312470665665,8.300701680024355,0.010291411953492577,0.08986312470665665,8.300701680024355
170.27377072831783,0.16764193545102712,1.070168030819108,8.0,0.20140509135104046,0.024863950514976366,0.145527987597117,3.057966063073082,0.024863950514976366,0.145527987597117,3.057966063073082
12363.021064185672,0.21773127443566742,1.0241982600928012,6.0,0.27817070567250857,0.04531917991354718,0.1927561251689015,7.630705655071335,0.04531917991354718,0.1927561251689015,7.630705655071335
131.50583654247333,0.1582468083401797,1.0139969773465243,10.0,0.1879966663366996,0.018625136908417557,0.14501975354524604,2.576466218034476,0.018625136908417557,0.14501975354524604,2.576466218034476
31015.89636672393,0.22211791364319985,1.0217930076959232,3.5,0.11244571001247212,0.03162205646000553,0.1967014503453614,9.089492169678289,0.03162205646000553,0.1967014503453614,9.089492169678289
1060.8391319255716,0.32480545339274974,1.0644114023857643,1.5,0.16448917493800516,0.10405316641189426,0.26631820269207457,6.561350401127132,0.10405316641189426,0.26631820269207457,6.561350401127132
5260.353245975769,0.16389498122190516,1.047109552925925,5.5,0.08250152059678907,0.014888884880061801,0.1454166472074068,6.863205369313569,0.014888884880061801,0.1454166472074068,6.863205369313569
11944.78122840604,0.1276850249545725,1.0063489411415085,2.0,0.14011675595835454,0.06771320584457857,0.1194522858055244,8.694902564290183,0.06771320584457857,0.1194522858055244,8.694902564290183
11920.085911512335,0.11954913087578048,1.085728020838765,5.0,0.13576420130633549,0.026790741939014807,0.10445879298970696,7.776542235920367,0.026790741939014807,0.10445879298970696,7.776542235920367
21135.20172013174,0.1439148421387494,1.0946909716345965,6.0,0.16809914130210668,0.027631240396355616,0.12351429758492175,8.166935788375108,0.027631240396355616,0.12351429758492175,8.166935788375108
9609.121640957408,0.08632841032183233,1.02418051160418,2.0,0.09255380989388393,0.04523805809133006,0.08092560652713886,8.477320916910523,0.04523805809133006,0.08092560652713886,8.477320916910523
570.143796702071,0.14158377597127994,1.0618929999112645,3.0,0.1633280347400301,0.05301236028106259,0.1251615165423714,5.247276320522265,0.05301236028106259,0.1251615165423714,5.247276320522265
23735.910765270797,0.3877199969879321,1.0967236203816166,2.5,0.20117051581974071,0.07739447156926757,0.3027128253715407,9.158453670726898,0.07739447156926757,0.3027128253715407,9.158453670726898
4850.512647860984,0.05274923546173707,1.0627427822140838,4.0,0.055684622458299395,0.013825146341685352,0.04844248241714787,7.100545318640274,0.013825146341685352,0.04844248241714787,7.100545318640274
3405.0770888032243,0.0661170642472915,1.0465485842626927,10.0,0.07079802158813081,0.007054858023339102,0.06126093420692921,5.830437768153552,0.007054858023339102,0.06126093420692921,5.830437768153552
6427.27402592119,0.02242125960006706,1.0491458108466902,2.0,0.011212038035528352,0.0055903637749575305,0.021145809274734025,8.075158600890303,0.0055903637749575305,0.021145809274734025,8.075158600890303
7768.234642198147,0.11049674629562826,1.077563032455168,6.0,0.05541752865552468,0.009193861412117142,0.09761949840522811,7.166038747315481,0.009193861412117142,0.09761949840522811,7.166038747315481
26530.037710496345,0.3793320770176609,1.0383899191248782,3.0,0.19669276496892468,0.06350447574965584,0.3113799965569488,9.087420580004178,0.06350447574965584,0.3113799965569488,9.087420580004178
20383.54516372978,0.3447119881140178,1.066103733107186,4.5,0.1776326659436285,0.03871474456242366,0.28015743118100317,8.418405848171133,0.03871474456242366,0.28015743118100317,8.418405848171133
10733.250840845822,0.03881868995529581,1.0214302964330522,6.0,0.019416659673570407,0.003230885011078813,0.03729987689542052,7.489342288530328,0.003230885011078813,0.03729987689542052,7.489342288530328
2309.6338773841935,0.08483064317793977,1.0871471340932142,4.5,0.04249176680576738,0.009398312029428854,0.07513577267186579,6.240766901487446,0.009398312029428854,0.07513577267186579,6.240766901487446
2397.3242398219363,0.5846089368145607,1.0980694294011786,8.0,1.3350082305830437,0.1543301170041998,0.42683321583340694,5.702666955955646,0.1543301170041998,0.42683321583340694,5.702666955955646
4091.5683296359957,0.3361218232356654,1.0171211544818783,8.0,0.5058075805303898,0.06130763327927306,0.2855276782281494,6.237242090491023,0.06130763327927306,0.2855276782281494,6.237242090491023
514.3478957752554,0.2586438177265049,1.0992239485745239,4.0,0.1315214152757535,0.03235135943997419,0.21131122101221844,4.8566055231888825,0.03235135943997419,0.21131122101221844,4.8566055231888825
4141.007675283373,0.4197879244916908,1.0674558589005383,2.5,0.21915526032785487,0.08403053414219046,0.3316464818528849,7.4124037057588925,0.08403053414219046,0.3316464818528849,7.4124037057588925
3540.1921913580786,0.01875577612358364,1.0795188576337167,5.0,0.009378712870674115,0.0018739855658197176,0.017224993951585547,6.562498384976441,0.0018739855658197176,0.017224993951585547,6.562498384976441
9778.485565387335,0.3220908641211906,1.0431760579780023,1.5,0.1630938070336434,0.10321449883022359,0.26907999547646616,8.782474792918677,0.10321449883022359,0.26907999547646616,8.782474792918677
26068.548753296604,0.2518095946452992,1.0258354169501798,5.0,0.12793278899573368,0.025264700428276655,0.21951122711395352,8.559046925828387,0.025264700428276655,0.21951122711395352,8.559046925828387
13899.721580557944,0.12620647002189966,1.0638239941284537,9.0,0.14443510593031594,0.015920931787376715,0.11210894873810068,7.342399512053764,0.015920931787376715,0.11210894873810068,7.342399512053764
9776.810595949215,0.745203276073537,1.0532635907686676,4.5,0.4323045016331586,0.09172892661049158,0.5350410358786597,7.683691198592205,0.09172892661049158,0.5350410358786597,7.683691198592205
16536.250133583515,0.19478733830756872,1.0653659845382897,3.5,0.09832628798456282,0.027705848853593756,0.16791501077677307,8.4605472595711,0.027705848853593756,0.16791501077677307,8.4605472595711
13497.269857067968,0.14024192070706515,1.0001674024322276,6.0,0.16311041772379564,0.02682211882128244,0.13121986492478552,7.718483242381408,0.02682211882128244,0.13121986492478552,7.718483242381408
1493.3620145296231,0.10695361703424969,1.0574244032936646,7.0,0.1197625305311866,0.01696422335888062,0.0963509131821973,5.362875098346811,0.01696422335888062,0.0963509131821973,5.362875098346811
12515.703790549942,0.6156619361915817,1.0320282516399675,3.5,0.3395757368745011,0.0925989068113974,0.4678483786889637,8.181976469830067,0.0925989068113974,0.4678483786889637,8.181976469830067
316.76958901184565,0.18814246180416117,1.0861688312611928,4.0,0.2305642172921446,0.05604100774598215,0.15974919937317109,4.371880312559319,0.05604100774598215,0.15974919937317109,4.371880312559319
1674.2005760506822,0.7144490904288752,1.0444291577551899,11.0,2.2859363050834913,0.1888107822952592,0.5212057712233605,5.025195796073016,0.1888107822952592,0.5212057712233605,5.025195796073016
8787.74863130595,0.5716602130433387,1.0842202509362442,2.5,0.30880727980743156,0.11646920578018534,0.42347180387149996,8.164823097876468,0.11646920578018534,0.42347180387149996,8.164823097876468
682.0225195006536,0.22653629778821097,1.0334824602518398,8.0,0.2928713519563772,0.03595473082148907,0.1981924794028119,4.445621147143982,0.03595473082148907,0.1981924794028119,4.445621147143982
9627.681848544069,0.285652261517786,1.0353549213322455,8.0,0.3997644740587568,0.048762124973808475,0.24365017586360682,7.092956213110918,0.048762124973808475,0.24365017586360682,7.092956213110918
7027.443966680264,0.07377133120296364,1.0315802601772124,3.5,0.03693591882550062,0.010497824183446903,0.06907160691499559,7.604815361315828,0.010497824183446903,0.06907160691499559,7.604815361315828
3247.2842075816484,1.9757049340861683,1.0644920032920608,3.0,1.52393201117603,0.41076924099715706,1.0494246022017906,6.986962009811044,0.41076924099715706,1.0494246022017906,6.986962009811044
7901.647537520256,0.8015730805373038,1.0430719474427352,1.5,0.40646003674099135,0.23978303040408536,0.5701167073345078,8.569361457846648,0.23978303040408536,0.5701167073345078,8.569361457846648
390.7635966565347,0.08755053735273083,1.0832253699088754,6.0,0.095950832457365,0.01586528358199266,0.07772365344856282,4.176343311128616,0.01586528358199266,0.07772365344856282,4.176343311128616
546.8846104967948,0.06240686347740001,1.0109463636321483,2.0,0.06583137884220149,0.032385569595697404,0.05990071944676459,5.611090653534454,0.032385569595697404,0.05990071944676459,5.611090653534454
3552.374750122806,0.5620956203645954,1.0282370424743856,8.0,1.2329075480173712,0.14333246784893042,0.43609748974292695,6.095930063095102,0.14333246784893042,0.43609748974292695,6.095930063095102
7181.276530939398,1.0051040884292342,1.0839012019728629,6.0,0.6712635279549136,0.10604980723503171,0.6561212583035093,7.087472967671411,0.10604980723503171,0.6561212583035093,7.087472967671411
1656.811284546367,0.3330842228320459,1.0873398622977337,8.0,0.498985506701789,0.06050526254066918,0.2672212584471815,5.333208584256127,0.06050526254066918,0.2672212584471815,5.333208584256127
33028.72184706683,0.12203954303831506,1.0748555323630054,2.0,0.06124388170524397,0.03016244608244244,0.1075445023783127,9.711985640408484,0.03016244608244244,0.1075445023783127,9.711985640408484
46445.82926830652,0.20029040483300709,1.0326390598308508,4.5,0.10115973875993729,0.022230992064319978,0.17727529684257312,9.241964553828495,0.022230992064319978,0.17727529684257312,9.241964553828495
9785.707755481953,0.5513093753716334,1.0242321417099702,2.5,0.2963323249282621,0.11201794270492306,0.43065583174099453,8.272387476253089,0.11201794270492306,0.43065583174099453,8.272387476253089
12728.224514831527,0.29289105327575043,1.0644450734755408,4.5,0.14965503400678468,0.03271563383595595,0.24307044300294914,7.947499812882401,0.03271563383595595,0.24307044300294914,7.947499812882401
20501.688543748696,0.12402178255551724,1.086799188887428,4.5,0.062250265367506524,0.013738584276439928,0.10806176609627048,8.424185133165404,0.013738584276439928,0.10806176609627048,8.424185133165404
2343.4577961904315,0.7293919168409436,1.0297040760275418,7.0,1.9986876587722981,0.25116860195679763,0.5355285805420245,5.813472662252628,0.25116860195679763,0.5355285805420245,5.813472662252628
39076.0560812859,0.18405354148439615,1.0532754581357826,5.0,0.09281279544845966,0.0183923775668976,0.16105023117418232,8.963827269650578,0.0183923775668976,0.16105023117418232,8.963827269650578
2913.567751447234,0.04480307992794369,1.0676104236871102,3.0,0.04688843081301192,0.015508594587956255,0.04110908031207437,6.878521352989472,0.015508594587956255,0.04110908031207437,6.878521352989472
24380.73213049294,0.20937658037377865,1.0442503654046056,3.5,0.10584824655155604,0.029794071803866524,0.18274163223088097,8.848785464195355,0.029794071803866524,0.18274163223088097,8.848785464195355
704.3068136943884,0.6187842387148733,1.0919081799823749,3.0,0.9360099342927879,0.27155521447521314,0.4489714222478438,5.458601791716508,0.27155521447521314,0.4489714222478438,5.458601791716508
4892.555140478025,0.1076300139399301,1.076367027792498,3.0,0.12007457444345133,0.03924461493284025,0.09530453044863382,7.396857681561195,0.03924461493284025,0.09530453044863382,7.396857681561195
52102.39380687813,0.21273730512555813,1.0940217271835821,6.0,0.10758591078138427,0.017772121262622106,0.1776894865110356,9.069206703962273,0.017772121262622106,0.1776894865110356,9.069206703962273
605.4290632694139,0.054357606639998994,1.0973300702427307,5.0,0.057482046760695765,0.011430827794487675,0.0483483912112001,4.7964994979816975,0.011430827794487675,0.0483483912112001,4.7964994979816975
7080.300364768476,0.17137198134896822,1.0041416163910635,4.0,0.20607497707574554,0.05023554222040691,0.1575720930484502,7.47877724963526,0.05023554222040691,0.1575720930484502,7.47877724963526
5020.692443956925,0.23735136288420425,1.0475930454541436,9.0,0.3112141342470912,0.03399491729166415,0.20422026033930454,6.3240985646729095,0.03399491729166415,0.20422026033930454,6.3240985646729095
14474.460442346683,0.2678289759074256,1.0700417178299768,5.0,0.36358568908792954,0.07019481083145214,0.22338167924415944,7.970703114517671,0.07019481083145214,0.22338167924415944,7.970703114517671
5949.980213998065,0.2230232994323975,1.0169595264991356,8.0,0.28702759512555387,0.03524981011099963,0.19828021014398323,6.611701632820377,0.03524981011099963,0.19828021014398323,6.611701632820377
11395.15776771745,0.08405009392518173,1.0085627561820785,9.0,0.0917627625774957,0.01014423532833229,0.08004563421915943,7.14371921038351,0.01014423532833229,0.08004563421915943,7.14371921038351
19059.139392726393,0.16961975712685518,1.0309935132469161,8.0,0.20426652730153674,0.02521278548449499,0.15230957158781236,7.775860482395979,0.02521278548449499,0.15230957158781236,7.775860482395979
3979.936175426961,0.06633494412227872,1.052575602238147,5.0,0.07104739156617983,0.014109469940747672,0.06111537033789298,6.679583150647217,0.014109469940747672,0.06111537033789298,6.679583150647217
8332.423291510175,0.2020625414768165,1.0290212803950949,11.0,0.2532309956872905,0.02276001423479146,0.1792868000935711,6.63001433272192,0.02276001423479146,0.1792868000935711,6.63001433272192
10066.160762558433,0.18927752599829706,1.090969709341889,1.5,0.09520721540437259,0.06153853530436766,0.15998626954690404,8.811469550097867,0.06153853530436766,0.15998626954690404,8.811469550097867
11615.446458203136,0.08551269090014324,1.029357489546395,2.0,0.09163179952891291,0.044797346102924046,0.0798031569981566,8.666943902149754,0.044797346102924046,0.0798031569981566,8.666943902149754
9826.55981303026,0.09856434028765398,1.0000332420253246,5.0,0.10933601316739269,0.02163154462395057,0.09400119975295992,7.5834062718071715,0.02163154462395057,0.09400119975295992,7.5834062718071715
3497.778998516001,0.31339758285993735,1.0544924947705114,4.0,0.44128472122521056,0.10464932509743384,0.2602098597859749,6.773589114222691,0.10464932509743384,0.2602098597859749,6.773589114222691
4465.004698227513,0.5491067203967552,1.0672608510986918,3.0,0.8177997235157992,0.24106197939678134,0.4150859778939083,7.305413257548433,0.24106197939678134,0.4150859778939083,7.305413257548433
17784.48853284909,0.16345177790072207,1.0576843257979722,9.0,0.19538821519012442,0.02147750007787733,0.1436997378527678,7.588857348794704,0.02147750007787733,0.1436997378527678,7.588857348794704
17861.871538275278,0.3356438888190621,1.0484556298522802,4.5,0.17268534450627968,0.03765652988063534,0.2777315084377999,8.286346241793241,0.03765652988063534,0.2777315084377999,8.286346241793241
8280.79790131318,0.04298394866552167,1.0076184881473333,5.0,0.021501906169885638,0.004291161018774087,0.04177413495856539,7.41225669579911,0.004291161018774087,0.04177413495856539,7.41225669579911
5579.795489410514,0.19661017039943002,1.0629477224793573,6.0,0.24464624388521133,0.03996502644962151,0.16971486180216444,6.835147935907681,0.03996502644962151,0.16971486180216444,6.835147935907681
11088.819821854006,0.29673386844386657,1.0735334303420851,6.0,0.42051855045529946,0.06773941631096153,0.24405035011407847,7.52193318776685,0.06773941631096153,0.24405035011407847,7.52193318776685
12430.71724667991,0.0818473913867746,1.0888003074306907,10.0,0.08914355915107013,0.00887485760552479,0.07248072965638927,7.125340793520891,0.00887485760552479,0.07248072965638927,7.125340793520891
14366.02667424158,0.195807159634872,1.054997701972072,6.0,0.2434055929065548,0.03976633237004008,0.17024864469186676,7.780861970584529,0.03976633237004008,0.17024864469186676,7.780861970584529
52561.30617400322,0.19013701471862027,1.027041054291931,1.5,0.0956436304246076,0.061812076779066624,0.16985321619045093,10.464270395873644,0.061812076779066624,0.16985321619045093,10.464270395873644
1217.3698829465754,0.027541686433140825,1.02958288923355,9.0,0.02832171420502213,0.003141916141997443,0.026398799403862847,4.907223406979117,0.003141916141997443,0.026398799403862847,4.907223406979117
10240.774949483077,0.15871714593761124,1.0480548898171835,3.0,0.18612087456749013,0.06019186138679062,0.1410130954988694,8.135520286015307,0.06019186138679062,0.1410130954988694,8.135520286015307
31842.87287597599,0.12445284206479822,1.078522623678591,5.0,0.062468306276863554,0.012416259490439435,0.10920587894399598,8.759130952127727,0.012416259490439435,0.10920587894399598,8.759130952127727
9852.375197229067,0.12694485612062897,1.0387586673058786,6.0,0.1453993029926076,0.0239442518240825,0.1152983763938837,7.403708373252795,0.0239442518240825,0.1152983763938837,7.403708373252795
6945.9870682402225,0.05727264420124501,1.079418851851816,4.0,0.06074899514411494,0.015073077041709633,0.05169905025260415,7.459625011001894,0.015073077041709633,0.05169905025260415,7.459625011001894
3210.014667503111,0.2814675688043912,1.0874674230336006,3.0,0.1435708882425516,0.046747090655856964,0.23018153160360985,6.975418497695698,0.046747090655856964,0.23018153160360985,6.975418497695698
6494.326020715322,1.1304208225630956,1.0732459361266549,6.0,0.8256805287792068,0.12893257804858005,0.7194350398384286,6.986924686473175,0.12893257804858005,0.7194350398384286,6.986924686473175
3555.035109782556,0.3019301177445443,1.002262064663945,11.0,0.43251444804436795,0.03856616752036555,0.26332432174541653,5.7782249486539,0.03856616752036555,0.26332432174541653,5.7782249486539
7500.7100548476465,0.6660925176591175,1.0665915443175618,5.5,0.3745800075854141,0.0658864771658357,0.4852035956627865,7.218004877517629,0.0658864771658357,0.4852035956627865,7.218004877517629
15183.69338453036,0.19183935372041525,1.0846951498734543,11.0,0.23737771754701517,0.021350245298072754,0.16285000752154627,7.230082055245408,0.021350245298072754,0.16285000752154627,7.230082055245408
14624.060446358428,0.13927492285330145,1.0937565821350728,4.0,0.16154912577798017,0.03959302983914363,0.11985759872310425,8.204129066205981,0.03959302983914363,0.11985759872310425,8.204129066205981
2561.96631232586,0.05114538194927988,1.0889787500073838,7.0,0.05390223182865576,0.007670822700582378,0.045896813707605934,5.90262018707212,0.007670822700582378,0.045896813707605934,5.90262018707212
15940.112132499784,0.1195838507014955,1.0701462271784783,8.0,0.13582646248651384,0.01683578725272401,0.10593115603271169,7.597152445802721,0.01683578725272401,0.10593115603271169,7.597152445802721
1431.8898493403376,1.0849644100111577,1.061773582096447,4.0,1.897530187138849,0.3882392897998263,0.7040087764762994,5.880456065383931,0.3882392897998263,0.7040087764762994,5.880456065383931
17234.325138405908,0.12074439329983011,1.0951452915804034,6.0,0.06059304631408125,0.01004818849301927,0.1045890189166331,7.962898852844071,0.01004818849301927,0.1045890189166331,7.962898852844071
2661.1960403980715,2.1839009669774683,1.0556964256003902,3.5,1.7453781704864595,0.40458437189509516,1.1212483923353012,6.633767972785535,0.40458437189509516,1.1212483923353012,6.633767972785535
42141.062099975374,0.1605816089535693,1.0004680212852521,6.0,0.08081176668529502,0.01337873209523527,0.14885653784169636,8.857018422035935,0.01337873209523527,0.14885653784169636,8.857018422035935
10014.039363095415,0.26343174108918155,1.0825839837512095,5.0,0.3556415445579343,0.06871258719512663,0.21779815277237227,7.602305411753775,0.06871258719512663,0.21779815277237227,7.602305411753775
1346.952080626367,2.076808599542481,1.0134336054987327,4.0,1.9623121263260674,0.3991639853865823,1.114905296696993,5.819305242739713,0.3991639853865823,1.114905296696993,5.819305242739713
15025.190983769795,0.12148129196344276,1.0177168586959364,6.0,0.1382769538379637,0.022784607137281684,0.112762893741074,7.825724001560107,0.022784607137281684,0.112762893741074,7.825724001560107
16768.719033342295,0.21765757839385635,1.084637155460966,3.5,0.11013303383908365,0.03098165464939303,0.18288237612476688,8.474507499197088,0.03098165464939303,0.18288237612476688,8.474507499197088
5811.432193003926,0.2972001656135004,1.0103537094079844,5.0,0.41874267840330565,0.08042589795198883,0.2578576438338657,7.058144412714862,0.08042589795198883,0.2578576438338657,7.058144412714862
3483.3283545431755,0.5218649611600943,1.0250195057014293,11.0,1.0865609336312192,0.09419889591500234,0.4115312443855608,5.757848269765606,0.09419889591500234,0.4115312443855608,5.757848269765606
11921.878907983712,0.060963698456730185,1.0204400710925683,5.5,0.030510197568903816,0.005531978998340458,0.05802600726513029,7.6813824629292,0.005531978998340458,0.05802600726513029,7.6813824629292
12663.913462578455,0.3542353832695931,1.0299508161404567,3.5,0.1828474852511402,0.05092325764342219,0.29560133551068846,8.19374879997821,0.05092325764342219,0.29560133551068846,8.19374879997821
3809.3014255247067,0.3951205134802619,1.0097471038845496,4.0,0.20558083790713702,0.05011805306487186,0.3302431685240469,6.858906738359068,0.05011805306487186,0.3302431685240469,6.858906738359068
29530.135931802884,0.0928565033775834,1.0360613780415513,2.0,0.046527526166516384,0.02299728666225395,0.08583315954758446,9.600019397411684,0.02299728666225395,0.08583315954758446,9.600019397411684
3963.346210658971,0.5548538030055064,1.0885563892270889,10.0,1.2295476403712018,0.11596339358890875,0.41192106353690466,5.982258859655477,0.11596339358890875,0.41192106353690466,5.982258859655477
36556.994510752476,0.14493561275574415,1.0799326601921604,2.5,0.07284958506520196,0.02872334074472115,0.1259346184089982,9.590337083346823,0.02872334074472115,0.1259346184089982,9.590337083346823
908.725853419182,0.053251642782148334,1.0473687282064494,5.0,0.056246744810420454,0.011186545595137471,0.04959294863056339,5.202605550359717,0.011186545595137471,0.04959294863056339,5.202605550359717
778.6392796276524,0.16331193869431934,1.0332309696229431,3.0,0.19234121158286346,0.06214228106579046,0.14674573298961005,5.558935598135172,0.06214228106579046,0.14674573298961005,5.558935598135172
3956.0834380635297,0.08817552030133051,1.00053305359319,4.0,0.09667564458695965,0.023881465305920856,0.08445928765429132,6.896715423934022,0.023881465305920856,0.08445928765429132,6.896715423934022
37635.682117068965,0.27386683189702904,1.0229707269491997,2.0,0.13934343897406726,0.06735179718204663,0.23721778208076902,9.842560691337741,0.06735179718204663,0.23721778208076902,9.842560691337741
7500.5643920017665,0.08946336009681743,1.0517132223190648,5.0,0.04482136415578656,0.00892433225216545,0.08163934521192252,7.31329563719251,0.00892433225216545,0.08163934521192252,7.31329563719251
6120.054421467182,0.03766119122022595,1.0916527375271188,4.0,0.03913468553614652,0.009736121163432018,0.033917484816459176,7.333031907397132,0.009736121163432018,0.033917484816459176,7.333031907397132
4124.488404591426,0.4961058578885203,1.0121266362233021,11.0,0.9818759056674486,0.08549989408025785,0.39888473387181117,5.926801997816553,0.08549989408025785,0.39888473387181117,5.926801997816553
21638.131795187757,0.07596704194678759,1.0909360601159646,4.5,0.03803840079488912,0.008417451598214885,0.06731721974862637,8.478135001574229,0.008417451598214885,0.06731721974862637,8.478135001574229
488.63844703151386,0.35928984884269527,1.0363940087289871,10.0,0.5606264793727584,0.05454750922254798,0.2976371267950482,3.889037771351787,0.05454750922254798,0.2976371267950482,3.889037771351787
7688.348730496287,0.12240992630774702,1.0655848070408507,2.0,0.1339714213678893,0.06483758018115539,0.10874302467688846,8.25431412968789,0.06483758018115539,0.10874302467688846,8.25431412968789
42592.97625724537,0.20309206786246306,1.0985350842807262,5.0,0.10260404538250234,0.02031309411964268,0.1696375866090629,9.050006729756628,0.02031309411964268,0.1696375866090629,9.050006729756628
2576.0158826870934,0.36135308394865207,1.0006014731380422,6.0,0.5601744402235368,0.08925772487188542,0.3083195500042288,6.06223978594576,0.08925772487188542,0.3083195500042288,6.06223978594576
19121.83756190251,0.24360373460695692,1.0718990387946585,3.5,0.12363575390274524,0.03471490522522104,0.20478705176051984,8.605823320469163,0.03471490522522104,0.20478705176051984,8.605823320469163
15804.623183727379,0.14765419920640988,1.0408984306070432,7.0,0.1732309334207228,0.024446022387516475,0.13265207357878225,7.722147634166725,0.024446022387516475,0.13265207357878225,7.722147634166725
2196.0895081255426,0.686415918138804,1.0431875718170172,7.0,1.774233991319302,0.22590932204968833,0.5056111870824925,5.7485234155509515,0.22590932204968833,0.5056111870824925,5.7485234155509515
5651.523378729801,0.3753975966976302,1.0369849622045333,6.0,0.19455306219677615,0.031910898326634914,0.3089606085487306,6.847920944185872,0.031910898326634914,0.3089606085487306,6.847920944185872
1575.3384759465848,0.2672706195123273,1.0533335705503628,2.0,0.1358816581195097,0.06573233550107017,0.22612938748428735,6.669078254243418,0.06573233550107017,0.22612938748428735,6.669078254243418
4175.054862292299,0.03369955450729147,1.017085274382489,5.5,0.01685456251665305,0.003059780007211964,0.032596378547128754,6.632134686946355,0.003059780007211964,0.032596378547128754,6.632134686946355
