\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},\eta=\Pi_{Eff}=\frac{\chi}{\mu},S=\Pi_{Stall}=\ln(\frac{\lambda*W}{K} + 1),O=\Pi_{Occ}=\frac{L}{K}
382231.5317737733,1.583383425745798,7.3226249279590485,3.0,0.33584108271518964,0.21623167120033232,11.755177368048756,0.11194702757172988
122908.13815334557,0.24391038879292948,99.20341149487008,2.0,0.13696897233620048,0.002458689526070808,11.026061602668834,0.06848448616810024
2171853.2042644164,0.11853170761296965,0.580769380712999,6.0,0.032619820671730755,0.20409427829588853,12.79933466562412,0.005436636778621792
0.003731306724890908,2.9792993892246007,1.3676294794541255,2.0,0.0699933881093752,2.178440457728182,0.0018639151927567232,0.0349966940546876
81014.41249230181,8.057696465925602,1.03317058978177,2.0,0.5115581998239827,7.798999067160417,10.60925985593104,0.2557790999119913
5878936.491316079,0.8589552030190565,2.6771683971093236,6.0,0.4681196649600057,0.32084466705438275,13.795127986056457,0.07801994416000094
338118.940411503,0.8723043180279176,1.3224608077356754,4.5,1.4032875150548176,0.6596069334723664,11.227088919334612,0.31184167001218166
1864500.7711992855,0.7342337751382678,2.3722999763874024,2.0,0.7655851364550467,0.3095029222469484,13.745357784336173,0.38279256822752333
205473.14882719325,0.3622737702713014,8.83420427630132,5.0,4829.3314744993095,0.041008081649542436,10.623657063089553,965.8662948998619
27361.09479018961,0.4341158491982022,2.3109025160569474,9.0,88915554.81422459,0.18785554396250626,8.019981687980401,9879506.090469398
3163858.43060297,0.3482991502516487,15.268283808832232,6.0,0.03175047047576841,0.02281193843476818,13.175545290253032,0.0052917450792947344
1148678.1299905046,0.6227249293679746,16.63214473350762,5.0,0.9373505178953145,0.03744104800347331,12.344688827416315,0.1874701035790629
1000292.3082876652,0.009022809807659833,1.5469645269264705,6.0,1.209024970976348,0.005832589985490146,12.024049352538814,0.20150416182939135
937462.881463385,0.14234268042824214,5.273467311191095,2.0,0.16115486382155358,0.026992237180681757,13.057787395792733,0.08057743191077679
134594.5242674441,0.2640781911575017,2.3407822644965206,2.5,0.6424904528862186,0.11281621326462943,10.893749856105757,0.25699618115448747
33394.74031001821,0.14406190594320417,0.28540695085057866,5.0,3.2477997914655945,0.504759626609886,8.80686549135131,0.649559958293119
36558.81177234002,1.3407579707936348,2.134458941468895,3.0,0.2668542858292936,0.628148869366843,9.408147291808326,0.08895142860976453
348473.50603061746,0.22293681409213031,8.03040277199261,5.0,1.5408818216889484,0.02776159806948416,11.15189391918122,0.3081763643377897
43394.373860353306,0.17381342200784203,0.2631062195974583,9.0,0.1637134237885519,0.660620726768715,8.481067878448597,0.018190380420950208
198078.52154867552,0.7022852877439112,18.36062982328904,7.0,27.844450910578505,0.03824952055038529,10.250543994381252,3.9777787015112147
1525832.8164638295,0.6169751901987753,20.244914182817602,6.0,90945454.99902125,0.030475564609822776,12.44629539115991,15157575.833170207
3455667.28362323,51.83546730293713,2.8848520150499315,9.0,0.27603585451873874,17.968154703436305,12.858304159249656,0.03067065050208208
107859.59270058188,0.9121190863539343,0.0370383166963429,9.0,80007998.79971306,24.626364470931676,9.39144445369416,8889777.644412562
22381.957450111673,3.772391493946841,3.6376720405373546,2.5,87521873.90582028,1.0370345242529302,9.099831401299754,35008749.562328115
208123.88536977026,0.0938608047261125,0.346026460266081,3.0,85731427.28542247,0.2712532580714699,11.147290909841436,28577142.428474158
737914.8017685848,0.40584598144862344,2.9848133272872848,4.0,0.12657921310100595,0.13597030599480478,12.125294711705742,0.03164480327525149
1398711.5050679203,0.2248921751346116,16.85523711781754,6.0,1.7551116409598944,0.013342569645423725,12.359306837702263,0.29251860682664904
3194018.695533805,0.21375356447437305,0.2547230640840382,8.0,0.17304764457988853,0.8391606203506231,12.897351424067942,0.021630955572486066
750514.6090848128,0.32135596517508463,22.877119623559317,6.0,0.5447680251951404,0.014047046589035878,11.736762920923335,0.09079467086585674
307057.26425359945,0.37811910905090157,1.6071759181885683,11.0,2.8924102614258698,0.23526927249947585,10.236930088185082,0.2629463874023518
1961772.0156649128,0.00973156154310259,2.0478904560125537,4.0,19.31985066277189,0.004751993210638282,13.103066390239734,4.829962665692973
370120.44124773843,0.06842386450192013,38.042011676371544,6.0,2.898959712530098,0.001798639490571925,11.029840490116891,0.48315995208834966
94803.72003193312,0.2134087650194571,6.1169970922643575,2.0,37.1318226632319,0.03488783169266778,10.7664378437525,18.56591133161595
859753.5533962231,0.2449655234464818,3.1631653329345863,6.0,0.9323566907559461,0.07744316141047806,11.872648570835164,0.15539278179265767
4711.477275241261,0.7679288679751907,7.209461450372738,6.0,0.3032732435750144,0.10651681450290407,6.667269990884078,0.05054554059583573
746650.0783552018,0.35384340177823603,1.8836669742714771,5.0,87521873.90582028,0.18784817412594268,11.913920702548578,17504374.781164058
4285834.826340498,0.42535990784261296,4.8553834995659715,2.0,2.0012512872773636,0.08760583131706,14.577679202415187,1.0006256436386818
2849841.2107158466,0.4377072893245609,4.959094417213845,4.0,0.5458663322058365,0.08826355227381955,13.476480877620464,0.13646658305145912
724845.0883449209,0.3025971490492926,3.5285810197780547,4.0,0.996857627395569,0.08575604396022221,12.107424397042864,0.24921440684889226
772174.6380585814,0.6680536885309614,35.78622608736159,4.0,0.2770829160533947,0.01866789995961306,12.170676837567934,0.06927072901334867
34008.59385547157,0.7258802229218537,2.800055092861424,7.0,75003749.06228139,0.25923783598845707,8.488664192206508,10714821.294611625
67575.77692026085,0.09170100894512358,2.518599792423447,11.0,0.7271684298340585,0.036409519774035656,8.723272362410556,0.06610622089400532
216336.74140025236,0.07290277562036221,1.3557879887696698,10.0,0.1201762755691849,0.05377151606610628,9.982052590841153,0.012017627556918492
627786.772779236,0.35497099794507614,0.5473965806221971,5.0,0.08977925270410986,0.6484713469375332,11.740525906026496,0.017955850540821973
1800538.0825120367,0.5398847938363343,2.3122090194142895,5.0,0.15666696127828963,0.23349307493536792,12.794160977432915,0.03133339225565793
2796885.40989152,0.19261693069644398,0.22417502750556387,5.0,5.252073057855591,0.8592256365025464,13.234580877677963,1.0504146115711182
614624.0545046761,0.7162294525340823,6.01514220043102,2.0,2.669279953044718,0.11907107573994848,12.635622139840724,1.334639976522359
4193765.676849432,0.773612274944706,1.1158160954034286,1.5,0.013799959158421976,0.6933152139779832,14.843644867406603,0.009199972772281316
141884.1795659362,3.346396730627598,2.953475388109079,10.0,0.1985489161976831,1.1330369449159625,9.560251751454738,0.019854891619768313
149431.00430302112,0.22797712171818768,1.535850864608419,3.5,0.08033284690054436,0.14843701753315275,10.661850509016858,0.022952241971584103
5649370.222325592,0.24490832673330126,1.360888178714821,6.0,0.12040271771055021,0.17996212368056924,13.755296224671481,0.020067119618425035
268028.58457656053,0.277723697286053,0.4861329064332195,1.5,0.0635778472363417,0.5712917056442962,12.093389400967297,0.042385231490894466
403769.2128457327,1.2423700892980072,162.24813104656627,3.0,16.100061952606612,0.007657222806107017,11.80999387967373,5.366687317535537
3361450.124868159,6.890086406155222,0.2567112707727177,2.0,0.0123843033806405,26.839828206278636,14.33473643803684,0.00619215169032025
0.00010783327518602728,0.613095083685494,3.0346767258618264,2.0,0.8540408471350689,0.2020297840823159,5.391518414335963e-05,0.42702042356753445
958619.5052222892,0.06345185535495715,7.8378812714797785,2.5,0.20051755971785834,0.008095536683598876,12.856961389153481,0.08020702388714335
912123.3780220427,0.23115675992906878,4.710516921297068,5.0,0.20770467534035025,0.04907248265768217,12.114098112090899,0.04154093506807005
2255174.9358830787,2.3444036234335046,13.479129993757468,7.0,91707917.96406046,0.17392840817762412,12.682831059710201,13101131.13772292
4177547.5988348895,0.25224495017110116,3.2383958049792887,9.0,1.8529171468941579,0.07789194569214013,13.048012510517975,0.20587968298823975
63382.60302687934,0.09192686587084319,1.4772667342889447,7.0,43.97912741742108,0.06222766934171201,9.111144987809842,6.282732488203012
602730.4924125595,0.15799591587612327,8.267287113101936,5.0,2.7316574565634895,0.01911097482337737,11.699795814323485,0.5463314913126979
753217.9034536836,0.5167323967561609,2.0346370919841297,3.0,0.08730103697265194,0.2539678445811954,12.4335015395713,0.029100345657550646
